date,dayToDay
1999-11-18,0.0
1999-11-19,-0.08580232282531397
1999-11-22,0.08459261567222298
1999-11-23,-0.08895214374666427
1999-11-24,0.019314225761838943
1999-11-26,0.0031090561224488282
1999-11-30,0.0014319809069210931
1999-12-01,0.01785053154916172
1999-12-02,0.0281810216212377
1999-12-03,0.008719497825481426
1999-12-09,0.014334818194429609
1999-12-14,-0.05754328533797092
1999-12-15,-0.030216945284141206
1999-12-17,-0.030003271894426975
1999-12-20,0.02145717902425881
1999-12-27,0.06855488440626277
1999-12-28,0.1920001963945238
1999-12-29,0.22719720562892665
1999-12-30,0.15310060584877086
1999-12-31,-0.04012160569147727
2000-01-05,-0.09876109411443967
2000-01-06,-0.031005758045187463
2000-01-07,0.09855545856446933
2000-01-10,0.07689513658861857
2000-01-11,-0.018184765161378014
2000-01-12,-0.02630329119552166
2000-01-13,0.01905366783105744
2000-01-14,0.014182854819570491
2000-01-18,0.05849830568931703
2000-01-19,-0.02791649865070256
2000-01-20,-0.03458702889636367
2000-01-21,0.01139701120901071
2000-01-27,0.0023401023794790143
2000-01-31,-0.03338331905169967
2000-02-03,0.021893227144296982
2000-02-04,-0.026156503076742558
2000-02-07,0.05599883363376101
2000-02-08,-0.00851504214945864
2000-02-10,0.015632295657624584
2000-02-11,-0.021540874536738475
2000-02-15,0.08758274352448703
2000-02-16,-0.013999021047479188
2000-02-17,0.2516887650612432
2000-02-18,-0.050325028214771805
2000-02-23,0.11296423957687653
2000-02-24,0.11567980423417745
2000-02-25,0.018950331070133
2000-02-28,-0.10169202081215878
2000-03-01,0.07216497596724802
2000-03-02,-0.051803962898295364
2000-03-03,0.0362563041810956
2000-03-07,-0.21845445941170505
2000-03-09,0.01224560924260909
2000-03-13,-0.12534749913265994
2000-03-14,-0.01499336831785958
2000-03-15,-0.17877398361165486
2000-03-16,0.04294055905304761
2000-03-17,0.03360258481421652
2000-03-21,0.013167612737133072
2000-03-23,0.003215341300234486
2000-03-24,0.003179494704918407
2000-03-27,-0.0597881996974281
2000-03-29,-0.07301825258540373
2000-03-30,-0.0713635935882555
2000-03-31,-0.010122127359720956
2000-04-03,-0.060350964067964474
2000-04-05,0.034247663757172364
2000-04-06,0.0798123138563257
2000-04-07,0.1671766436830301
2000-04-10,-0.13724862554823636
2000-04-11,-0.06763636904186776
2000-04-14,-0.06967098184910725
2000-04-17,-0.03033861168113372
2000-04-19,0.0023723190513643693
2000-04-24,0.015974377012020757
2000-04-25,-0.01537194818949783
2000-04-26,0.017683907391026654
2000-04-27,-0.010600031028000998
2000-05-01,0.06300552509989332
2000-05-03,-0.08629180763136479
2000-05-04,-0.011609755052029548
2000-05-05,0.01105940049041687
2000-05-10,-0.029865041985337463
2000-05-11,-0.004142511071440147
2000-05-17,-0.1097503454933535
2000-05-18,-0.0671744117163986
2000-05-19,-0.042628307942814685
2000-05-25,0.10164924394615593
2000-05-30,0.111057386645378
2000-06-02,0.09622094867511156
2000-06-07,-0.04509729524635486
2000-06-08,0.02429187090831331
2000-06-12,-0.056829837456273465
2000-06-15,-0.021726835596737715
2000-06-16,-0.04008467806730942
2000-06-19,0.06557176872824966
2000-06-20,0.06916069774913536
2000-06-21,0.06015587698023395
2000-06-22,-0.034184111320677994
2000-06-23,-0.007793124453103539
2000-06-26,0.0
2000-06-27,0.003952491638960054
2000-06-28,0.05189926939831069
2000-06-29,-0.046394471309071365
2000-06-30,-0.027344299691154598
2000-07-06,-0.014507374499004966
2000-07-10,0.013099655630206763
2000-07-11,-0.015673480966649445
2000-07-13,0.02665470622156729
2000-07-17,0.016007036059806468
2000-07-20,-0.27362749495696703
2000-07-21,-0.08182793562487589
2000-07-24,0.020031781191313103
2000-07-25,-0.0666240488540395
2000-07-26,-0.0247610962363134
2000-07-27,-0.03212908753391397
2000-07-28,0.007238811164474113
2000-08-01,-0.0037184716509441893
2000-08-02,-0.005563008882309317
2000-08-04,-0.014367765412720557
2000-08-07,-0.004769597661358649
2000-08-08,-0.014541170730836496
2000-08-09,0.007781402448148954
2000-08-14,0.045904321908517336
2000-08-15,-0.008072077442269121
2000-08-16,0.008147967082212992
2000-08-17,0.049480926054562224
2000-08-21,0.0689848371173456
2000-08-23,0.0
2000-08-24,-0.012661926560825876
2000-08-25,-0.0211461196870375
2000-08-28,0.002206777680206607
2000-08-29,0.07440319301152187
2000-08-30,-0.027608538196071786
2000-08-31,-0.0064787310080722795
2000-09-05,-0.0012008326652876988
2000-09-07,0.03259981525882105
2000-09-08,-0.0458074586172017
2000-09-11,-0.04377605517129912
2000-09-12,-0.03083731789886035
2000-09-13,0.0
2000-09-14,0.01342240302313813
2000-09-15,0.02251012089666471
2000-09-18,-0.054338360792782765
2000-09-19,-0.002185907204035553
2000-09-25,-0.031536752805400026
2000-09-27,0.015371757861968094
2000-09-28,0.037430371756680514
2000-09-29,0.019218062290712323
2000-10-02,0.03177620858229235
2000-10-09,-0.029438850224188236
2000-10-10,-0.022113086837896256
2000-10-12,-0.02063940208640691
2000-10-13,-0.007193545251287903
2000-10-17,-0.06062253939757368
2000-10-18,-0.04702432343922114
2000-10-20,0.05428055603022364
2000-10-24,-0.05753400407163721
2000-10-25,-0.10378974453225508
2000-10-26,0.02616712580348945
2000-10-27,0.033419023136246784
2000-10-30,-0.004769329542327894
2000-10-31,0.015441297772889828
2000-11-01,0.009532329261317862
2000-11-02,0.02525395604840341
2000-11-03,-0.025369416252097432
2000-11-07,-0.008544295525074741
2000-11-08,-0.03045045045045036
2000-11-13,-0.002588798468166509
2000-11-14,0.06667748090128922
