date,dayToDay
2000-05-16,-0.010220971613009944
2000-05-19,0.010051887272357396
2000-05-22,0.0194730929222795
2000-05-24,-0.00989821271138891
2000-05-25,0.003110761039711973
2000-05-30,0.009746954076851
2000-06-01,0.009648720177348968
2000-06-05,0.0
2000-06-06,-0.0155367503903463
2000-06-07,0.0189764618886189
2000-06-08,-0.01890257901584147
2000-06-09,0.0029735808775874784
2000-06-12,-0.02172612547597108
2000-06-15,0.00928746004888148
2000-06-16,-0.015104381395000257
2000-06-19,0.0515145001355154
2000-06-20,-0.04550998556864205
2000-06-21,-0.03040935672514622
2000-06-27,0.03601340806885023
2000-06-28,0.041703155391266684
2000-06-29,-0.030139658122803507
2000-07-03,0.021998234255444227
2000-07-05,-0.018133764040819237
2000-07-06,0.0
2000-07-07,-0.006179215532134519
2000-07-10,-0.017544979527817528
2000-07-11,0.0028415559340247976
2000-07-17,-0.08011011950883784
2000-07-20,0.011980352222355384
2000-07-21,-0.014925234942826602
2000-07-24,-0.014997162447552004
2000-07-25,-0.018470569540385732
2000-07-26,0.009274295744900574
2000-07-27,-0.02748466257668714
2000-07-28,-0.003455739946075287
2000-08-01,-0.011997923436328328
2000-08-02,0.003016678752719271
2000-08-03,-0.012631292569885044
2000-08-04,0.0187947523175962
2000-08-07,0.01276775454482959
2000-08-08,-0.006156517621058288
2000-08-09,0.015976214073339826
2000-08-10,-0.02277319372144637
2000-08-11,0.0
2000-08-14,0.026127502210788637
2000-08-15,-0.003149351960269664
2000-08-16,-0.01002038560228802
2000-08-17,0.0
2000-08-21,-0.009635974304068595
2000-08-22,0.0
2000-08-25,-0.006555585905490435
2000-08-28,0.0
2000-08-29,-0.02098823129540728
2000-08-30,0.017784237864181485
2000-08-31,-0.010618289681558757
2000-09-06,-0.02106553966759384
2000-09-07,0.0034341188513313803
2000-09-08,-0.003448580776372889
2000-09-11,-0.01848313857910866
2000-09-12,-0.014528873341752568
2000-09-13,0.007611412615128431
2000-09-15,0.003567345072032824
2000-09-18,-0.07861239657022856
2000-09-19,0.007883106130397888
2000-09-21,-0.03094390821560755
2000-09-22,-0.011879711904962287
2000-09-25,0.01959020975621617
2000-09-26,-0.0038300536453026455
2000-09-27,0.032241263857543216
2000-09-29,-0.012453362912171029
2000-10-02,-0.003956027235725967
2000-10-04,0.04135082791437394
2000-10-05,0.008710217755443894
2000-10-06,0.008745488181947647
2000-10-10,0.02574894775934644
2000-10-11,-0.008831867887798772
2000-10-12,-0.00817449400668102
2000-10-16,0.013020730373357492
2000-10-17,0.0
2000-10-18,0.013083320091106463
2000-10-19,-0.030373428560049875
2000-10-20,-0.004155954870592725
2000-10-23,0.008339681648690922
2000-10-24,-0.004184886122810427
2000-10-25,0.004197892980638551
2000-10-27,-0.008455513699558326
2000-10-30,0.03113264028737828
2000-10-31,0.01703777525973038
2000-11-01,0.05340271121456941
2000-11-07,0.012861736334405238
2000-11-08,0.0
2000-11-09,-0.004286538620064562
2000-11-10,0.004286185295087508
2000-11-13,0.01784684659948932
2000-11-14,0.0
2000-11-15,0.022811082018451726
2000-11-17,0.00497410459284775
2000-11-21,0.004245013469754144
2000-11-22,0.00494162367635087
2000-11-24,0.0
2000-11-27,0.008422530268468176
2000-11-28,0.01749380988265692
2000-11-29,-0.02575222186529613
2000-12-01,0.012392098713128186
2000-12-06,0.0
2000-12-08,0.0
2000-12-15,-0.003896882494004661
2000-12-18,-0.03233267838933518
2000-12-19,0.023855577047066426
2000-12-20,-0.007711891638035427
2000-12-21,-0.007689369200625906
2000-12-22,0.00766688373121671
2000-12-26,0.03568583718336782
2000-12-27,0.027942649178085643
2000-12-29,-0.008188282035442418
2001-01-02,-0.011295753231236992
2001-01-03,0.03877283496289885
2001-01-04,0.00373733259864395
2001-01-05,-0.038443652146953784
2001-01-08,-0.011735639283508405
2001-01-11,0.0
2001-01-12,-0.01886041886041889
2001-01-16,0.007273151116032217
2001-01-17,-0.010872595483691015
2001-01-18,0.0
2001-01-19,-0.01923365890308037
2001-01-22,-0.007205875560071906
2001-01-23,-0.011406010089932028
2001-01-29,0.008400743142662703
2001-01-30,0.011996493332718128
2001-01-31,0.014990774907749029
2001-02-01,0.017977942447535592
2001-02-02,0.02635216069289603
2001-02-07,0.03162654058892367
2001-02-08,-0.01250586928388997
2001-02-09,-0.027941647230987462
2001-02-12,0.005344295991777992
2001-02-13,-0.005338260958833718
2001-02-14,-0.0035562039802128353
2001-02-15,0.009472845269270171
2001-02-16,-0.02068957677310812
2001-02-20,0.02066983907053876
2001-02-21,0.019463947460952924
2001-02-23,0.011759384893713198
2001-02-26,0.008218002844693317
2001-02-27,0.015234489441777743
2001-02-28,-0.016369666647928494
2001-03-05,-0.00870147255689413
2001-03-06,-0.008669556518839716
2001-03-07,0.027054851386505874
2001-03-12,-0.0056829358921117725
2001-03-13,-0.002829408435989889
2001-03-15,-0.008435533060800582
2001-03-20,0.007262569832402144
2001-03-22,-0.02784053796485675
2001-03-23,0.035024322446143286
2001-03-26,0.0371575141580367
2001-03-27,-0.03815681728754794
2001-03-28,-0.04800814992465563
2001-03-29,-0.018739135964726428
2001-03-30,0.09523708699012268
2001-04-02,-0.031288596130094826
2001-04-03,0.004928183311570744
2001-04-04,-0.02457828288133101
2001-04-06,-0.0027158017882511487
2001-04-09,-0.027610332011118958
2001-04-10,0.0
2001-04-11,-0.02369805692505289
2001-04-12,0.03225239567073624
2001-04-16,0.013405931609124287
2001-04-17,0.005349133851787703
2001-04-18,-0.024015517719141455
2001-04-19,-0.0053285786016579175
