date,open,high,low,close,volume,range,average,single_day_change,day_to_day_change,12 day ema,26 day ema,volume ema,52 week volume average,52 day high,52 week high,52 day low,52 week low,52 day average,52 week average,52 day standard deviation,52 week standard deviation
2019-11-26,1.8001,1.84,1.8,1.8115,10715,0.040000000000000036,1.8171666666666668,-0.011400000000000077,0.021500000000000075,1.7704493193263973,1.7723365274774343,10790.628096209988,11554.57142857143,1.89,1.89,1.65,1.65,1.7705241379310346,1.7705241379310346,0.05352390155855552,0.05352390155855552
2019-11-27,1.8,1.845,1.8,1.8001,10051,0.04499999999999993,1.8150333333333333,-9.999999999998899e-05,-0.011400000000000077,1.7771369214274375,1.7755387879166267,10753.646691399488,11525.620689655172,1.89,1.89,1.65,1.65,1.7715100000000001,1.7715100000000001,0.052891400372209234,0.052891400372209234
2019-11-29,1.8135,1.8135,1.8047,1.8047,963,0.008799999999999919,1.8076333333333334,0.008799999999999919,0.0045999999999999375,1.7817113832133218,1.77794587882288,10264.114356829514,11476.466666666667,1.89,1.89,1.65,1.65,1.7725806451612904,1.7725806451612904,0.05236073645551993,0.05236073645551993
2019-12-02,1.8,1.8492,1.8,1.8164,5442,0.04919999999999991,1.8218666666666667,-0.01639999999999997,0.011700000000000044,1.7877346757313235,1.781239937911164,10023.008638988038,11137.322580645161,1.89,1.89,1.65,1.65,1.77395,1.77395,0.05209701886864546,0.05209701886864546
2019-12-03,1.8,1.8,1.7437,1.7437,3247,0.05630000000000002,1.7624666666666666,0.05630000000000002,-0.07269999999999999,1.7839444743716248,1.7798319425678268,9684.208207038637,10959.34375,1.89,1.89,1.65,1.65,1.7730333333333332,1.7730333333333332,0.05156299863548308,0.05156299863548308
2019-12-04,1.7595,1.785,1.7415,1.7601,2032,0.04349999999999987,1.7622,-0.0005999999999999339,0.01639999999999997,1.780682803215881,1.77850954687524,9301.597796686705,10725.636363636364,1.89,1.89,1.65,1.65,1.7726529411764704,1.7726529411764704,0.050846037703768145,0.050846037703768145
2019-12-05,1.73,1.73,1.6604,1.7027,5390,0.06959999999999988,1.6977,0.02729999999999988,-0.057399999999999896,1.768235382733499,1.7724488308595971,9106.017906852368,10469.941176470587,1.89,1.89,1.65,1.65,1.7706542857142855,1.7706542857142855,0.05145163244866633,0.05145163244866633
2019-12-06,1.72,1.72,1.6,1.649,12090,0.11999999999999988,1.6563333333333334,0.07099999999999995,-0.05370000000000008,1.751450075323474,1.7637401685451275,9255.217011509749,10324.8,1.89,1.89,1.6,1.6,1.767275,1.767275,0.05452907672364657,0.05452907672364657
2019-12-09,1.62,1.6551,1.6164,1.6164,5350,0.03869999999999996,1.6293,0.0036000000000000476,-0.03259999999999996,1.7331275640249528,1.7536571559042429,9059.956160934262,10373.833333333334,1.89,1.89,1.6,1.6,1.7631972972972971,1.7631972972972971,0.05909021269160098,0.05909021269160098
2019-12-10,1.61,1.61,1.5378,1.5535,6191,0.07220000000000004,1.5671,0.056499999999999995,-0.06289999999999996,1.70822342942121,1.7396653692114248,8916.508352887548,10238.054054054053,1.89,1.89,1.5378,1.5378,1.757678947368421,1.757678947368421,0.067279257607045,0.067279257607045
2019-12-11,1.52,1.52,1.4589,1.4847,10201,0.06109999999999993,1.487866666666667,0.03530000000000011,-0.0688000000000002,1.6751699150080284,1.7207804665205682,8980.73293524317,10131.552631578947,1.89,1.89,1.4589,1.4589,1.750679487179487,1.750679487179487,0.07919688927938955,0.07919688927938955
2019-12-12,1.47,1.4801,1.35,1.36,18498,0.13009999999999988,1.3967,0.10999999999999988,-0.12469999999999981,1.6333994277568242,1.6964744315315257,9456.59628848101,10133.333333333334,1.89,1.89,1.35,1.35,1.7409124999999999,1.7409124999999999,0.09917515361092212,0.09917515361092212
2019-12-13,1.38,1.422,1.3696,1.4182,25955,0.0524,1.4032666666666664,-0.03820000000000001,0.05819999999999981,1.5988795135933005,1.6744838491666614,10281.51647405696,10342.45,1.89,1.89,1.35,1.35,1.733041463414634,1.733041463414634,0.10988150152935765,0.10988150152935765
2019-12-16,1.45,1.52,1.45,1.5,12259,0.07000000000000006,1.49,-0.050000000000000044,0.0818000000000001,1.5825475865543055,1.660647560479162,10380.390650354113,10723.243902439024,1.89,1.89,1.35,1.35,1.7274928571428572,1.7274928571428572,0.11423107198184936,0.11423107198184936
2019-12-17,1.5,1.5,1.35,1.4309,4896,0.1499999999999999,1.4269666666666667,0.06909999999999994,-0.06909999999999994,1.5592104485711598,1.643121493443225,10106.171117836406,10759.809523809523,1.89,1.89,1.35,1.35,1.720595348837209,1.720595348837209,0.12142262911865981,0.12142262911865981
2019-12-18,1.47,1.81,1.4403,1.59,150524,0.36970000000000014,1.6134333333333333,-0.1200000000000001,0.15910000000000002,1.5673438812854856,1.640894881434983,17127.062561944585,10623.441860465116,1.89,1.89,1.35,1.35,1.7176272727272726,1.7176272727272726,0.1216025649468501,0.1216025649468501
