date,open,high,low,close,volume,range,average,single_day_change,day_to_day_change,12 day ema,26 day ema,volume ema,52 week volume average,52 day high,52 week high,52 day low,52 week low,52 day average,52 week average,52 day standard deviation,52 week standard deviation
2005-11-23,32.2,33.68,32.16,33.04,1799732,1.5200000000000031,32.96,-0.8399999999999963,0.5399999999999991,31.795044102263482,29.230480392931867,2632734.993829015,3070247.9024390243,34.55,34.55,19.1,19.1,25.67666666666667,25.67666666666667,4.964636689659925,4.964636689659925
2005-11-25,33.01,33.2,32.72,32.85,371314,0.480000000000004,32.92333333333334,0.1599999999999966,-0.18999999999999773,31.96428748692396,29.50744436346198,2519663.9441375644,3039997.523809524,34.55,34.55,19.1,19.1,25.843488372093024,25.843488372093024,5.024266640328776,5.024266640328776
2005-11-28,33.05,33.85,33.0,33.41,1690080,0.8500000000000014,33.419999999999995,-0.35999999999999943,0.5599999999999952,32.182644363885366,29.800886036202332,2478184.7469306863,2977935.11627907,34.55,34.55,19.1,19.1,26.015454545454546,26.015454545454546,5.093246176219077,5.093246176219077
2005-11-29,33.3,33.5,32.63,32.9,1149062,0.8699999999999974,33.01,0.3999999999999986,-0.509999999999998,32.306747709302556,30.04156958348716,2411728.609584152,2948665.6818181816,34.55,34.55,19.1,19.1,26.168444444444447,26.168444444444447,5.13756230805387,5.13756230805387
2005-11-30,32.9,33.8,32.9,33.59,1850134,0.8999999999999986,33.43,-0.6900000000000048,0.6900000000000048,32.47523555290717,30.295701864725622,2383648.8791049444,2908674.488888889,34.55,34.55,19.1,19.1,26.329782608695655,26.329782608695655,5.195392393905784,5.195392393905784
2005-12-01,34.0,34.94,34.0,34.28,996783,0.9399999999999977,34.406666666666666,-0.28000000000000114,0.6899999999999977,32.7649502199711,30.604024224871203,2314305.585149697,2885662.7391304346,34.55,34.55,19.1,19.1,26.498936170212765,26.498936170212765,5.2663076952079635,5.2663076952079635
2005-12-02,34.4,34.65,34.25,34.28,1149062,0.3999999999999986,34.39333333333334,0.11999999999999744,0.0,33.00920768697544,30.888222408005863,2256043.405892212,2845473.8085106383,34.94,34.94,19.1,19.1,26.661041666666666,26.661041666666666,5.328346851034621,5.328346851034621
2005-12-05,32.08,32.64,31.38,32.35,3014477,1.2600000000000016,32.123333333333335,-0.2700000000000031,-1.9299999999999997,32.87632653392912,30.980855727405423,2293965.0855976013,2810131.8958333335,34.94,34.94,19.1,19.1,26.777142857142856,26.777142857142856,5.334686648028454,5.334686648028454
2005-12-06,32.04,33.75,32.04,33.62,2119571,1.7100000000000009,33.13666666666666,-1.5799999999999983,1.269999999999996,32.91537755383975,31.14254154785002,2285245.3813177207,2814302.2040816327,34.94,34.94,19.1,19.1,26.913999999999998,26.913999999999998,5.3672588907188,5.3672588907188
2005-12-07,33.4,34.18,33.3,33.95,2101609,0.8800000000000026,33.809999999999995,-0.5500000000000043,0.3300000000000054,33.049570920763784,31.342600931761268,2276063.5622518347,2800407.58,34.94,34.94,19.1,19.1,27.051960784313724,27.051960784313724,5.4031726408377345,5.4031726408377345
2005-12-08,33.95,33.98,33.53,33.66,1028686,0.44999999999999574,33.72333333333333,0.29000000000000625,-0.29000000000000625,33.15063528264922,31.521155861879176,2213694.684139243,2786705.6470588236,34.94,34.94,19.1,19.1,27.17903846153846,27.17903846153846,5.42737798276032,5.42737798276032
2005-12-09,33.41,34.07,33.35,33.88,1098391,0.7199999999999989,33.76666666666667,-0.47000000000000597,0.22000000000000597,33.24303999025184,31.689569172238237,2157929.4999322803,2752897.576923077,34.94,34.94,19.1,19.1,27.30547169811321,27.30547169811321,5.452695565355203,5.452695565355203
2005-12-12,33.8,33.91,33.71,33.76,1130027,0.19999999999999574,33.79333333333333,0.03999999999999915,-0.12000000000000455,33.325583991714055,31.84735148432037,2106534.374935666,2721680.4716981133,34.94,34.94,19.2,19.1,27.45942307692308,27.425,5.3895734144955005,5.471609469359558
2005-12-13,33.76,33.8,33.05,33.25,607775,0.75,33.36666666666667,0.509999999999998,-0.509999999999998,33.331746392956944,31.961300122996345,2031596.4061888827,2692205.407407407,34.94,34.94,20.1,19.1,27.714423076923083,27.53090909090909,5.36791121582743,5.477214379168657
2005-12-14,33.4,33.69,33.25,33.54,424665,0.4399999999999977,33.49333333333333,-0.14000000000000057,0.28999999999999915,33.3559844340134,32.07620261377162,1951249.8358794383,2654306.672727273,34.94,34.94,20.18,19.1,27.965192307692313,27.63821428571428,5.315812221890683,5.486114975600694
2005-12-15,33.64,33.88,33.35,33.63,841555,0.5300000000000011,33.620000000000005,0.00999999999999801,0.09000000000000341,33.39558676891139,32.19198741773875,1895765.0940854663,2614491.6428571427,34.94,34.94,20.85,19.1,28.206153846153846,27.743333333333332,5.278937157685522,5.494381925980211
2005-12-16,33.68,35.5,33.68,35.15,4415282,1.8200000000000003,34.77666666666667,-1.4699999999999989,1.519999999999996,33.60274875357469,32.38583836140835,2021740.9393811931,2583387.49122807,34.94,34.94,20.85,19.1,28.439423076923074,27.87103448275862,5.2453446075329655,5.5314806553209825
2005-12-19,35.18,35.45,34.89,35.25,1011796,0.5600000000000023,35.196666666666665,-0.07000000000000028,0.10000000000000142,33.841836440538486,32.59665048430272,1971243.6924121333,2614971.879310345,35.5,35.5,20.85,19.1,28.68923076923077,27.996101694915254,5.249661104869182,5.566498463325083
2005-12-20,35.25,35.46,34.02,35.32,1513405,1.4399999999999977,34.93333333333334,-0.07000000000000028,0.07000000000000028,34.005560974457715,32.77190169798002,1948351.7577915266,2587799.406779661,35.5,35.5,20.85,19.1,28.94019230769231,28.118166666666664,5.245370666078443,5.598978922287726
2005-12-21,35.38,37.0,35.33,36.51,1879893,1.6700000000000017,36.28,-1.1299999999999955,1.1899999999999977,34.34672682828906,33.03500907063152,1944928.8199019502,2569892.8333333335,35.5,35.5,20.85,19.1,29.18519230769231,28.25573770491803,5.240104406763952,5.654219796308929
2005-12-22,36.6,37.05,36.35,36.83,664343,0.6999999999999957,36.74333333333333,-0.22999999999999687,0.3200000000000003,34.7062178040457,33.31313339033416,1880899.5289068525,2558581.3606557376,37.0,37.0,20.85,19.1,29.46134615384615,28.394032258064513,5.2404591067394355,5.711497306558972
2005-12-23,36.73,38.0,36.73,37.73,1321716,1.2700000000000031,37.48666666666666,-1.0,0.8999999999999986,35.12328513343884,33.6261483860591,1852940.3524615099,2528029.129032258,37.05,37.05,20.85,19.1,29.7425,28.542222222222218,5.236062038696345,5.784889030350921
2005-12-27,37.99,38.8,37.2,37.46,1277212,1.5999999999999943,37.82,0.5300000000000011,-0.269999999999996,35.52779236342302,33.94068725710467,1824153.9348384344,2508881.301587302,38.0,38.0,20.85,19.1,30.04538461538461,28.681562500000002,5.233808901870775,5.845104046002411
2005-12-28,38.0,38.15,36.35,37.45,878820,1.7999999999999972,37.31666666666667,0.5499999999999972,-0.00999999999999801,35.79612350890956,34.193885712821825,1776887.2380965126,2489636.46875,38.8,38.8,20.85,19.1,30.34730769230769,28.816461538461542,5.199874301507613,5.899515085879576
2005-12-29,37.45,37.95,37.19,37.38,508847,0.7600000000000051,37.50666666666667,0.07000000000000028,-0.07000000000000028,36.052704982573125,34.44234428436019,1713485.226191687,2464854.676923077,38.8,38.8,20.85,19.1,30.65,28.946212121212124,5.146120271248414,5.9473716540475445
2005-12-30,37.55,37.58,36.92,37.14,463271,0.6599999999999966,37.21333333333333,0.4099999999999966,-0.240000000000002,36.22679923518715,34.650168463033175,1650974.5148821026,2435218.196969697,38.8,38.8,20.85,19.1,30.94057692307693,29.068507462686572,5.091037907426351,5.985850543369442
2006-01-03,37.2,38.28,36.85,37.45,2716354,1.4299999999999997,37.526666666666664,-0.25,0.3100000000000023,36.42177934990908,34.86590582830569,1704243.4891379974,2405786.149253731,38.8,38.8,20.85,19.1,31.230192307692313,29.19176470588236,5.006403780077232,6.026721853344308
2006-01-04,37.7,40.6,37.7,39.2,5169973,2.8999999999999986,39.16666666666667,-1.5,1.75,36.83351244742272,35.188462891182766,1877529.9646810973,2410353.3235294116,38.8,38.8,20.85,19.1,31.53711538461539,29.336811594202906,4.887677337541541,6.101278909115866
2006-01-05,39.18,39.71,38.91,39.71,852279,0.8000000000000043,39.443333333333335,-0.5300000000000011,0.509999999999998,37.224985580309315,35.50757817434406,1826267.4164470423,2450347.811594203,40.6,40.6,20.85,19.1,31.879807692307697,29.485000000000003,4.787191038588374,6.181345842821887
2006-01-06,39.71,39.71,38.14,39.0,936193,1.5700000000000003,38.949999999999996,0.7100000000000009,-0.7100000000000009,37.483737743262914,35.76575981126826,1781763.69562469,2427518.257142857,40.6,40.6,21.01,19.1,32.23923076923077,29.619014084507047,4.65822921379831,6.239235948828491
2006-01-09,38.8,38.88,38.5,38.61,591957,0.38000000000000256,38.663333333333334,0.18999999999999773,-0.39000000000000057,37.66067708177348,35.98307782542314,1722273.3608434557,2406513.676056338,40.6,40.6,21.7,19.1,32.566923076923075,29.74388888888889,4.520922956509901,6.284469074091294
2006-01-10,38.61,38.71,37.4,37.8,512869,1.3100000000000023,37.97,0.8100000000000023,-0.8100000000000023,37.707075519507455,36.1320969885164,1661803.1428012827,2381311.5,40.6,40.6,21.7,19.1,32.880384615384614,29.85424657534247,4.361147503166879,6.311133436576119
2006-01-11,37.8,37.8,34.65,34.8,2612064,3.1499999999999986,35.74999999999999,3.0,-3.0,37.413514191581335,36.10343971437767,1709316.1856612184,2355716.397260274,40.6,40.6,21.99,19.1,33.184230769230766,29.921081081081084,4.13716427694597,6.294301920713808
2006-01-12,33.0,35.35,32.96,34.99,5385791,2.3900000000000006,34.43333333333334,-1.990000000000002,0.19000000000000483,36.96648706284414,35.97818173579935,1893139.9263781575,2359180.554054054,40.6,40.6,22.2,19.1,33.42423076923076,29.988666666666667,3.852128954903652,6.279172840076594
2006-01-13,35.0,35.42,33.31,34.05,1968365,2.1099999999999994,34.26,0.9500000000000028,-0.9400000000000048,36.56051400341752,35.8493181056144,1896901.1800592495,2399535.36,40.6,40.6,22.37,19.1,33.663269230769224,30.042105263157897,3.543877559719583,6.2548699586359096
2006-01-17,33.55,33.55,29.62,30.0,6303485,3.929999999999996,31.05666666666667,3.549999999999997,-4.049999999999997,35.73493690290489,35.48986924769333,2117230.3710562866,2393862.0657894737,40.6,40.6,24.0,19.1,33.85846153846153,30.041558441558443,3.269669699041235,6.214123014874037
2006-01-18,29.1,31.16,28.88,31.0,4755228,2.280000000000001,30.346666666666664,-1.8999999999999986,1.0,34.926696367469155,35.10412905411633,2249130.2525034724,2444636.3896103897,40.6,40.6,24.69,19.1,33.96076923076923,30.05384615384616,3.057203879712666,6.175101832601469
2006-01-19,30.8,31.24,29.34,30.39,2298123,1.8999999999999986,30.323333333333334,0.41000000000000014,-0.6099999999999994,34.23619191234878,34.745569375057606,2251579.8898782986,2474259.358974359,40.6,40.6,25.2,19.1,34.075769230769225,30.05810126582279,2.822161164613611,6.136009521709099
2006-01-20,30.28,30.28,28.6,29.24,2114477,1.6799999999999997,29.373333333333335,1.0400000000000027,-1.1500000000000021,33.50676312549646,34.34265167192829,2244724.7453843835,2472029.7848101268,40.6,40.6,27.6,19.1,34.130384615384614,30.047874999999998,2.7210115211488635,6.098216274811431
2006-01-23,29.49,30.05,29.15,29.42,1423056,0.9000000000000021,29.540000000000003,0.06999999999999673,0.18000000000000327,32.91174865667199,33.982452796533664,2203641.308115164,2467560.375,40.6,40.6,27.77,19.1,34.15673076923077,30.040123456790123,2.6663513828348964,6.060852625881911
2006-01-24,29.9,31.47,29.75,31.02,1739678,1.7199999999999989,30.746666666666666,-1.120000000000001,1.5999999999999979,32.58698635817119,33.73976883679364,2180443.1427094056,2454665.2592592593,40.6,40.6,28.38,19.1,34.168653846153845,30.052073170731706,2.6436607987105787,6.024742831836725
2006-01-25,31.15,31.51,30.75,31.0,2242091,0.7600000000000016,31.08666666666667,0.14999999999999858,-0.019999999999999574,32.36193840444551,33.54078617403412,2183525.535573935,2445945.9024390243,40.6,40.6,28.6,19.1,34.20884615384615,30.063493975903615,2.578802385907484,5.989232192022923
2006-01-26,31.05,31.25,30.0,30.25,841019,1.25,30.5,0.8000000000000007,-0.75,32.082647643778685,33.312727210981556,2116400.2087952383,2443489.8192771086,40.6,40.6,28.6,19.1,34.23903846153846,30.065714285714286,2.531431078700943,5.953509626325324
2006-01-27,30.2,30.2,28.3,28.89,1390349,1.8999999999999986,29.13,1.3099999999999987,-1.3599999999999994,31.63975049721188,32.99902267015794,2080097.6483554763,2424412.785714286,40.6,40.6,28.6,19.1,34.21884615384615,30.051882352941174,2.55883360886749,5.919742938400907
2006-01-30,28.73,29.58,28.73,29.0,2459249,0.8499999999999979,29.103333333333335,-0.2699999999999996,0.10999999999999943,31.2592879226301,32.7068459698961,2099055.2159377025,2412247.3294117646,40.6,40.6,28.3,19.1,34.143653846153846,30.039651162790697,2.655061225461053,5.886305440493019
2006-01-31,29.17,30.41,29.01,29.34,1315282,1.3999999999999986,29.58666666666667,-0.16999999999999815,0.33999999999999986,31.008394734235587,32.472832522153894,2059866.5551408173,2412793.8604651163,40.6,40.6,28.3,19.1,34.06,30.0316091954023,2.745729551363493,5.852853488873124
2006-02-01,29.1,29.62,28.35,29.38,2189812,1.2699999999999996,29.116666666666664,-0.2799999999999976,0.03999999999999915,30.724635524100247,32.22112008299236,2066363.8273837764,2400178.7816091953,40.6,40.6,28.3,19.1,33.97519230769231,30.02420454545455,2.821067371911544,5.819913448589269
2006-02-02,29.38,30.2,29.0,30.01,2056836,1.1999999999999993,29.736666666666668,-0.6300000000000026,0.6300000000000026,30.57644019548521,32.03478607676793,2065887.4360145875,2397788.25,40.6,40.6,28.3,19.1,33.888653846153844,30.02404494382023,2.8908183755084846,5.787125136567782
2006-02-03,30.01,30.01,29.2,29.55,1065952,0.8100000000000023,29.58666666666667,0.46000000000000085,-0.46000000000000085,30.42797416616243,31.851177121010338,2015890.664213858,2393957.3258426967,40.6,40.6,28.3,19.1,33.81961538461539,30.018777777777782,2.9393484112708106,5.755099155005986
2006-02-06,29.2,29.7,28.66,29.27,1476944,1.0399999999999991,29.209999999999997,-0.07000000000000028,-0.28000000000000114,30.245278041238063,31.653088836934565,1988943.331003165,2379201.711111111,40.6,40.6,28.3,19.1,33.72788461538461,30.010549450549455,2.996182402105451,5.72392268526535
2006-02-07,29.35,29.45,28.62,29.0,1313137,0.8299999999999983,29.02333333333333,0.3500000000000014,-0.2699999999999996,30.061986335052353,31.45585717416447,1955153.014453007,2369286.791208791,40.6,40.6,28.3,19.1,33.65519230769231,29.99956521739131,3.056984745177594,5.693693672568893
2006-02-08,29.1,30.76,29.01,29.99,2331635,1.75,29.92,-0.889999999999997,0.9899999999999984,30.0406883847945,31.340667886102135,1973977.1137303566,2357806.902173913,40.6,40.6,28.3,19.1,33.597692307692306,29.999462365591402,3.1153284895229163,5.662999768463346
2006-02-09,29.95,30.48,29.55,30.35,1188740,0.9299999999999997,30.126666666666665,-0.40000000000000213,0.360000000000003,30.053585127075323,31.249617794644475,1934715.2580438387,2357525.4838709678,40.6,40.6,28.3,19.1,33.54942307692308,30.003191489361704,3.151200878213268,5.632911686660355
2006-02-10,30.5,30.5,29.74,30.0,1082306,0.7600000000000016,30.08,0.5,-0.3500000000000014,30.057547358014023,31.16189646004614,1892094.7951416466,2345091.595744681,40.6,40.6,28.3,19.1,33.497692307692304,30.003157894736844,3.1810772337156332,5.6031863610022725
2006-02-13,31.05,32.1,30.55,31.17,2214477,1.5500000000000007,31.273333333333337,-0.120000000000001,1.1700000000000017,30.239915254311917,31.17025422554268,1908213.9053845643,2331799.1157894735,40.6,40.6,28.3,19.1,33.442884615384614,30.015312500000004,3.216123046188508,5.575185526271189
2006-02-14,31.5,32.9,31.41,32.8,1792493,1.4899999999999984,32.37,-1.2999999999999972,1.6299999999999955,30.559427966165128,31.26023515862698,1902427.860115336,2330577.0104166665,40.6,40.6,28.3,19.1,33.3998076923077,30.044020618556704,3.2312408252419162,5.55350092233901
