low,high,average,volume,close,open,range,twelveDay,twentySixDay,volumeEMA,singleDay,dayToDay,fiftyTwoDayHigh,fiftyTwoWeekHigh,fiftyTwoDayLow,fiftyTwoWeekLow,fiftyTwoWeekAverage,fiftyTwoDayStandDev,fiftyTwoWeekStandDev
0.9945652173913043,1.0167391304347826,1.0037681159420289,1.0,1.0,0.9945652173913043,0.022173913043478266,1.0037681159420289,1.0037681159420289,1.0,-0.005434782608695565,0.0,1.0167391304347826,1.0167391304347826,0.9945652173913043,0.9945652173913043,1.0,0.0,0.0
0.9799174538101437,1.0249023572754217,0.9951524888507245,2.4017940571855725,0.9806376554666075,1.0249023572754217,0.04498490346527806,1.0189957803569614,1.021099600195747,1.0700897028592786,0.044264701808814255,-0.038724689066784945,1.0364255837788428,1.0364255837788428,0.9799174538101437,0.9799174538101437,1.0,0.019362344533392473,0.019362344533392473
0.966815218592317,1.042447791978196,1.004935361496814,1.7288359061693126,1.0055430739199294,0.966815218592317,0.07563257338587903,1.014486160730728,1.0172695181577107,0.6841177278470583,-0.03872785532761225,0.027623291959780527,1.0335530919671467,1.0335530919671467,0.966815218592317,0.966815218592317,1.0,0.016245397633506742,0.016245397633506742
0.9874899448004216,1.0096807300768356,0.9948868732258929,2.193470446107608,0.9874899448004216,0.9958114892790768,0.022190785276413938,1.0151421296681549,1.0195146999505331,0.6325540065708056,0.008321544478655185,-0.022246262239604908,1.046794818451638,1.046794818451638,0.9708468558431111,0.9708468558431111,1.0,0.01586682366499781,0.01586682366499781
0.9734405592858486,1.0275328812734372,1.0043583588677116,0.4451933551198257,1.012101636043849,0.9734405592858486,0.05409232198758862,1.0109140269235588,1.0155248590812855,0.48509184325639965,-0.03866107675800046,0.027599252220661286,1.0436278359752658,1.0436278359752658,0.9679096470171791,0.9679096470171791,1.0,0.015388321953399675,0.015388321953399675
0.9919786588170362,1.032600496734431,1.0117008554870757,0.568378490144124,1.01052341090976,1.0022445037255083,0.04062183791739493,1.009223546379128,1.0132610035162002,0.5467734867027996,-0.008278907184251727,0.000551927145616693,1.0414313310642995,1.0414313310642995,0.9658725048293626,0.9658725048293626,1.0,0.01478689861074256,0.01478689861074256
0.9833843497370693,1.0273918844674674,1.0127227062240012,1.51714273926258,1.0273918844674674,0.9834392904795543,0.04400753473039798,1.0058321112614217,1.0089417155996308,0.6355548801611297,-0.04395259398791307,0.021481830311592565,1.0366768699474138,1.0366768699474138,0.9614629934855977,0.9614629934855977,1.0,0.017628430185758437,0.017628430185758437
0.9854793200743238,1.0350285596311333,1.001995733259927,0.5968890986728723,0.9854793200743238,1.0350285596311333,0.049549239556809455,1.0070301633075691,1.0103567284580375,0.5920846703543927,0.049549239556809455,-0.04404376849494196,1.0388273346638222,1.0388273346638222,0.963457435826853,0.963457435826853,1.0,0.017411694163601,0.017411694163601
0.9278606965174129,0.9950248756218905,0.9634236226276028,1.5140340052798202,0.9673852957435046,0.9839690436705362,0.06716417910447758,1.0039788562443992,1.0106468767020431,0.6680288273612496,0.016583747927031545,-0.0221116639027088,1.0430624654505252,1.0430624654505252,0.9278606965174129,0.9278606965174129,1.0,0.020115876179999326,0.020115876179999326
0.946309393365873,0.9905811778508262,0.9756763437408921,1.2701865995339263,0.9901384600059766,0.946309393365873,0.04427178448495317,1.0006685528130297,1.0090484250077179,0.6638484154549489,-0.04382906664010355,0.02169317439762697,1.0442053768082258,1.0442053768082258,0.9288773782249228,0.9288773782249228,1.0,0.019385244596017426,0.019385244596017426
0.9697635288309437,0.9863880464680457,0.9808465405890119,0.297901201442924,0.9863880464680457,0.9697635288309437,0.016624517637101932,0.998853040555978,1.008203782301539,0.6289598470847029,-0.01662451763710182,-0.005098185408711098,1.0456267443149188,1.0456267443149188,0.930141761795851,0.930141761795851,1.0,0.01900222058736256,0.01900222058736256
0.9818595572658904,1.0490189729974746,1.0044310413409683,0.30077658519638995,0.9824145937595398,1.004616053505518,0.06715941573158435,1.0010470544027075,1.0094117310570938,0.6532883398605038,0.022201459745978314,-0.005550364936494523,1.0472983598671612,1.0472983598671612,0.9316287545906144,0.9316287545906144,1.0,0.018978052838050874,0.018978052838050874
0.9648633145264168,1.0103295348498729,0.9811688256093698,0.5071470337520343,0.9683136274518198,0.9850086899940926,0.04546622032345604,1.0003121215352448,1.0097589924362165,0.6843817132669365,0.01669506254227282,-0.01669506254227282,1.0517889401631835,1.0517889401631835,0.9340887492401607,0.9340887492401607,1.0,0.020442316224018153,0.020442316224018153
0.9705101951378874,0.9928207743364595,0.9779470548707447,0.5062184851229501,0.9705101951378874,0.9705101951378874,0.022310579198572156,0.9988861429106072,1.009491887578141,0.7010936695966812,0.0,0.0,1.0541748671325328,1.0541748671325328,0.9362076796200829,0.9362076796200829,1.0,0.02137048579494638,0.02137048579494638
0.9508432674703469,0.9788092459253571,0.9635398216889215,0.28126240184246654,0.9609669516710606,0.9788092459253571,0.027965978455010254,0.9959514186864714,1.0086489311873672,0.7044522038987279,0.01784229425429651,-0.012249098563294591,1.0571139855993856,1.0571139855993856,0.9388178967346925,0.9388178967346925,1.0,0.02318314835098212,0.02318314835098212
0.9643147478485128,0.9822554873433688,0.9703136826171053,0.9903377020950923,0.9643708126594341,0.9786673394443977,0.017940739494855973,0.9941165715245135,1.0079899236179557,0.752427007690401,0.014296526784963515,0.0011212962184284914,1.0596249264149356,1.0596249264149356,0.9410478513161213,0.9410478513161213,1.0,0.02430829033345905,0.02430829033345905
